date,business,acn,status,type,state,week,count
2020-05-03,Distinctive Pools and Spas Pty Ltd trading as Distinctive Pools and Spas Pty Ltd,153 182 852,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-34,1
2020-05-03,PORT MELBOURNE LANDSCAPE SUPPLIES PTY LTD,631 098 452,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-34,1
2020-05-03,Ironbay Pty. Ltd.,165 584 896,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-34,1
2020-05-03,2Lords Pty Ltd,628 150 881,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-34,1
2020-04-03,JAS Property Developments (Hughesdale) Pty Ltd,605 949 264,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-38,1
2020-04-03,Lylex Aust Pty Ltd,113 455 066,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-38,1
2020-04-03,Golda Elian Construction Pty Ltd,161 587 837,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-38,1
2020-04-03,T.D.P. TRADING PTY. LTD.,068 977 908,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-38,1
2020-04-03,Indigicate Pty. Ltd.,612 149 032,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-38,1
2020-03-03,Koks Group Pty Ltd,625 505 786,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,10,1
2020-03-03,Koks Group Pty Ltd,625 505 786,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,10,1
2020-03-03,SKM Tasops Pty Ltd,602 949 208,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,10,1
2020-03-03,Radow Pty. Limited.,004 712 761,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,10,1
2020-02-03,TYRE BARN (AUST) PTY. LTD.,107 359 053,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,6,1
2020-02-03,Metathink Pty. Limited,112 044 443,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,6,1
2020-02-28,ASEA 1 Pty Ltd,632 241 724,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,9,1
2020-02-28,Dallas Caravans Pty Ltd,159 111 654,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,9,1
2020-02-28,Harry's Contracting Pty Ltd,112 278 298,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,9,1
2020-02-27,KJAAW Nominees Pty Ltd,147 546 790,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,9,1
2020-02-27,Jumbo Nominees Pty Ltd,163 435 578,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,9,1
2020-02-27,Sehez Group Pty Ltd,603 340 807,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,9,1
2020-02-27,Hoang Long Investments Pty Ltd as Trustee for the Pham & Le Family Trust,161 699 341,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,9,1
2020-02-27,Flower Charm Pty Ltd,629 053 327,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,9,1
2020-02-27,ELEGANCE TIPS & TOES ON LYGON PTY LTD,132 102 035,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,9,1
2020-02-27,South Melbourne Dim Sims Australia Pty Ltd,090 424 052,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,9,1
2020-02-27,Water-Store Products Pty Ltd,092 756 048,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,9,1
2020-02-26,Coconut Post Tensioning Pty Ltd,618 427 482,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,9,1
2020-02-26,Rivercon Property Group Pty Ltd (In Liquidation),619 309 447,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,9,1
2020-02-26,Kitchen Logistics Pty Ltd,618 624 838,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,9,1
2020-02-26,Wei Long Catering Group Pty Ltd,610 259 464,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,9,1
2020-02-26,JBR Commercial Pty Ltd,627 980 625,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,9,1
2020-02-26,Lynwood Station Pty Limited,632 360 706,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,9,1
2020-02-26,Eco Road Logistics Pty Ltd,615 628 790,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,9,1
2020-02-26,A 2 Z Group Pty. Ltd.,160 276 835,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,9,1
2020-02-26,Investment Melbourne East Pty Ltd,619 828 563,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,9,1
2020-02-26,Western Contracting Pty Ltd,131 554 311,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,9,1
2020-02-25,Project Build Pty Ltd,117 733 454,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,9,1
2020-02-25,iSteem Group Pty Ltd,616 051 702,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,9,1
2020-02-25,Union Express Pty Ltd,167 862 820,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,9,1
2020-02-25,HMS Group Pty Ltd,606 025 745,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,9,1
2020-02-25,GOLDA ELIAN CONSTRUCTION PTY LTD,161 587 837,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,9,1
2020-02-24,PE Capital Asia Pty Ltd,617 382 546,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,9,1
2020-02-24,Russell Mathews Pty Ltd,125 534 107,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,9,1
2020-02-24,TRENT PLUMBING PTY LTD trading as TPD Group,161 723 771,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,9,1
2020-02-21,Metro Recycling Pty Ltd,620 413 989,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-21,Premier Postal Auctions Pty Ltd,100 500 570,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,8,1
2020-02-21,Australian Locolease Pty Ltd,140 841 112,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,8,1
2020-02-21,My Wealth Adviser Pty Ltd,007 263 621,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-21,Marigold Falconer International Pty Ltd,006 970 930,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-21,Audrn Group Pty Ltd,138 918 288,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-21,Italian Stuff Pty Ltd trading as Pomodoro Sardo,146 674 857,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,8,1
2020-02-21,Seconda Pty Ltd trading as Segreto Bar,157 939 056,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,8,1
2020-02-21,Concept Shading Solutions Pty Ltd,618 267 520,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,8,1
2020-02-21,MK-1 PTY LTD,167 055 012,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-21,A.T.B.M Constructions Pty Ltd,600 053 594,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-20,LA SAINTE INNOVATIONS PTY LTD trading as La Sainte,616 021 731,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,8,1
2020-02-20,AD Capital Group Limited (In Liquidation),621 991 660,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,8,1
2020-02-20,JAY AND SHARLEA PTY. LTD.,114 533 569,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,8,1
2020-02-19,Central Property Developments (Vic) Pty Ltd,604 867 898,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,8,1
2020-02-19,All Diesel Pty Ltd,160 310 190,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,8,1
2020-02-19,Wei Long Catering Group Pty. Ltd.,610 259 464,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-19,Indwell Pty Ltd,167 251 667,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,8,1
2020-02-19,Jaws Enterprises Pty Ltd,618 956 826,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-19,Long Story Short Cafe Pty Ltd,606 779 417,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-19,Deefer Productions Pty Ltd,155 518 773,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-19,Medlyn Couriers Pty Ltd,148 832 375,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-19,Sassafras Tavern Pty Ltd,623 222 202,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-19,Mambo Enterprises Pty Ltd,608 646 457,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-19,Trinity Management Group Pty Ltd,089 073 361,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-19,Foundry Projects Pty Ltd,096 452 023,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-19,Oxford Property Group Pty Ltd,152 255 680,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-18,MRI (Aust) Pty Ltd,007 391 335,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-18,Couperwood Homes Pty Ltd,149 682 379,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-18,SOS FOODS (VIC) PTY. LTD. trading as SOS FOODS (VIC) PTY. LTD.,601 327 780,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-18,Pacific Ocean Seafood Pty Ltd,632 308 151,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-17,Trident Concrete Construction Pty Ltd (In Liquidation),166 396 907,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,8,1
2020-02-17,Rombotis Real Estate Pty Ltd,602 946 967,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,8,1
2020-02-17,SUNSHINE TOURS & TRAVEL PTY LTD,169 167 631,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,8,1
2020-02-17,Rivercon Property Group Pty Ltd as trustee for Rivercon Property Group Unit Trust,619 309 447,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-17,Moorabool Roofing Pty. Ltd.,169 510 589,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,8,1
2020-02-17,NOTSA PTY LTD,065 286 875,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-17,Nobile Protective Services Pty. Ltd.,095 443 048,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-17,SKM Tasops Pty Ltd (Receivers and Managers Appointed),602 949 208,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-17,Le Cheile Pty Ltd,605 175 675,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,8,1
2020-02-17,MEC Food Machinery (Aust.) Pty Ltd,067 489 294,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,8,1
2020-02-14,Rhino (WA) Pty Ltd,105 829 516,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,7,1
2020-02-14,SAMUEL HOMES PTY LTD,608 544 127,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,7,1
2020-02-14,PERFORMANCE DEMOLITION AND EXCAVATION PTY LTD,626 068 120,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,7,1
2020-02-13,687 Mt Alexander Rd Pty Ltd (In Liquidation),151 760 940,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,7,1
2020-02-13,CRANECORP PTY. LTD. (IN LIQUIDATION),168 190 289,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,7,1
2020-02-13,Melbourne Tiling Company Pty Ltd,166 170 485,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,7,1
2020-02-13,Ace Steel Group Pty Ltd,628 303 079,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,7,1
2020-02-13,Concept Auto Developments Pty Ltd,151 637 642,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,7,1
2020-02-13,Keys and Remotes Pty. Ltd.,600 279 347,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,7,1
2020-02-13,OK IOT GROUP PTY LTD,605 630 082,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,7,1
2020-02-13,Empire Music Studios Pty Ltd,134 293 360,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,7,1
2020-12-02,STRIKEOUT PRODUCTIONS PTY LTD,617 108 237,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-3,1
2020-12-02,BNK Group Pty Ltd,618 941 638,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-3,1
2020-12-02,Residential Constructions Pty Ltd trading as Resicon,093 584 706,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-3,1
2020-12-02,Belle Home Improvements Pty Ltd trading as Belle Home Improvements Pty Ltd,613 310 071,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-3,1
2020-12-02,Unik Constructions Pty Ltd trading as Unik Constructions Pty Ltd,137 377 881,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-3,1
2020-12-02,ASCOVILLE PTY. LIMITED,003 858 188,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-3,1
2020-12-02,M1 Building Solutions Pty Ltd,117 598 679,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-3,1
2020-12-02,Indwell Pty Ltd,167 251 667,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-3,1
2020-12-02,X-PRESS PLASTERING PTY LTD,149 412 877,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-3,1
2020-12-02,TLCTC Pty Ltd,612 598 740,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-3,1
2020-12-02,Lusky Automotive Pty Ltd,161 985 208,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-3,1
2020-12-02,JAS Property Developments (Hughesdale) Pty Ltd,605 949 264,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-3,1
2020-11-02,JBR Commercial Pty. Ltd.,627 980 625,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-7,1
2020-11-02,EMPASSION NATURAL PTY LTD,604 419 025,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-7,1
2020-11-02,Australian Prestressing Services (Qld) Pty Ltd,059 071 313,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-7,1
2020-11-02,FUSION16 PTY LTD,618 451 782,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-7,1
2020-11-02,SEHEZ GROUP PTY LTD,603 340 807,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-7,1
2020-11-02,LAUSA GROUP PTY LTD,609 286 482,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-7,1
2020-11-02,GNK BROTHERS PTY LTD,608 433 512,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-7,1
2020-10-02,Tzen Pty Ltd,612 918 966,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-12,1
2020-10-02,Dent Industries Pty Ltd,629 041 032,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-12,1
2020-10-02,BTR Automotive Australia Limited,004 176 032,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-12,1
2020-10-02,Jumbo Nominees Pty Ltd,163 435 578,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-12,1
2020-10-02,Kjaaw Nominees Pty Ltd,147 546 790,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-12,1
2020-09-02,INTERNATIONAL FOOD DISTRIBUTORS PTY LTD,607 946 538,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-16,1
2020-07-02,AUSTRALIA R&R GROUP PTY LTD,620 278 702,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-25,1
2020-07-02,Freestyle Technology Limited,117 520 528,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-25,1
2020-07-02,Brick by Brick Pty Ltd,168 076 328,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-25,1
2020-07-02,ACN 113 727 450 PTY LTD (Formerly Hoyts Kiosk Pty Ltd),113 727 450,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-25,1
2020-07-02,Alpha Kitchens & Bathrooms Pty Ltd,626 622 964,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-25,1
2020-07-02,2Lords Pty Ltd trading as Burgerlords,628 150 881,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-25,1
2020-07-02,UCAS Services Pty Ltd,617 172 086,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-25,1
2020-07-02,Robins Food Pty Ltd,100 195 300,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-25,1
2020-07-02,Pass Internet Cafe Pty Ltd,603 627 569,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-25,1
2020-06-02,NATIONAL ART MATERIALS PTY. LIMITED,006 716 070,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-29,1
